ID,正式名称,正式名称（フリガナ）,所在地,所在地座標（緯度）,所在地座標（経度）,案内用ホームページアドレス,月_就業時間帯1_開始時間,月_就業時間帯1_終了時間,火_就業時間帯1_開始時間,火_就業時間帯1_終了時間,水_就業時間帯1_開始時間,水_就業時間帯1_終了時間,木_就業時間帯1_開始時間,木_就業時間帯1_終了時間,金_就業時間帯1_開始時間,金_就業時間帯1_終了時間,土_就業時間帯1_開始時間,土_就業時間帯1_終了時間,日_就業時間帯1_開始時間,日_就業時間帯1_終了時間,祝_就業時間帯1_開始時間,祝_就業時間帯1_終了時間,月_就業時間帯2_開始時間,月_就業時間帯2_終了時間,火_就業時間帯2_開始時間,火_就業時間帯2_終了時間,水_就業時間帯2_開始時間,水_就業時間帯2_終了時間,木_就業時間帯2_開始時間,木_就業時間帯2_終了時間,金_就業時間帯2_開始時間,金_就業時間帯2_終了時間,土_就業時間帯2_開始時間,土_就業時間帯2_終了時間,日_就業時間帯2_開始時間,日_就業時間帯2_終了時間,祝_就業時間帯2_開始時間,祝_就業時間帯2_終了時間,月_就業時間帯3_開始時間,月_就業時間帯3_終了時間,火_就業時間帯3_開始時間,火_就業時間帯3_終了時間,水_就業時間帯3_開始時間,水_就業時間帯3_終了時間,木_就業時間帯3_開始時間,木_就業時間帯3_終了時間,金_就業時間帯3_開始時間,金_就業時間帯3_終了時間,土_就業時間帯3_開始時間,土_就業時間帯3_終了時間,日_就業時間帯3_開始時間,日_就業時間帯3_終了時間,祝_就業時間帯3_開始時間,祝_就業時間帯3_終了時間,月_外来受付時間帯1_開始時間,月_外来受付時間帯1_終了時間,火_外来受付時間帯1_開始時間,火_外来受付時間帯1_終了時間,水_外来受付時間帯1_開始時間,水_外来受付時間帯1_終了時間,木_外来受付時間帯1_開始時間,木_外来受付時間帯1_終了時間,金_外来受付時間帯1_開始時間,金_外来受付時間帯1_終了時間,土_外来受付時間帯1_開始時間,土_外来受付時間帯1_終了時間,日_外来受付時間帯1_開始時間,日_外来受付時間帯1_終了時間,祝_外来受付時間帯1_開始時間,祝_外来受付時間帯1_終了時間,月_外来受付時間帯2_開始時間,月_外来受付時間帯2_終了時間,火_外来受付時間帯2_開始時間,火_外来受付時間帯2_終了時間,水_外来受付時間帯2_開始時間,水_外来受付時間帯2_終了時間,木_外来受付時間帯2_開始時間,木_外来受付時間帯2_終了時間,金_外来受付時間帯2_開始時間,金_外来受付時間帯2_終了時間,土_外来受付時間帯2_開始時間,土_外来受付時間帯2_終了時間,日_外来受付時間帯2_開始時間,日_外来受付時間帯2_終了時間,祝_外来受付時間帯2_開始時間,祝_外来受付時間帯2_終了時間,月_外来受付時間帯3_開始時間,月_外来受付時間帯3_終了時間,火_外来受付時間帯3_開始時間,火_外来受付時間帯3_終了時間,水_外来受付時間帯3_開始時間,水_外来受付時間帯3_終了時間,木_外来受付時間帯3_開始時間,木_外来受付時間帯3_終了時間,金_外来受付時間帯3_開始時間,金_外来受付時間帯3_終了時間,土_外来受付時間帯3_開始時間,土_外来受付時間帯3_終了時間,日_外来受付時間帯3_開始時間,日_外来受付時間帯3_終了時間,祝_外来受付時間帯3_開始時間,祝_外来受付時間帯3_終了時間
1046101000014,山本助産所,ヤマモトジョサンジョ,群馬県前橋市総社町総社１２９９－６,36.411914,139.045233,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,12:30,17:00,12:30,17:00,12:30,17:00,12:30,17:00,12:30,17:00,,,,,,,,,,,,,,,,,,,,,,
1046101000016,すこやか助産院,スコヤカジョサンイン,群馬県安中市原市３２９０－１０,36.322039,138.860199,https://www.sukoyakazyosan.com,08:30,19:30,08:30,19:30,08:30,19:30,08:30,19:30,08:30,19:30,08:30,19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30,19:30,08:30,19:30,08:30,19:30,08:30,19:30,08:30,19:30,08:30,19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000020,雅子助産所,マサコジョサンジョ,群馬県吾妻郡東吾妻町大字矢倉６ー１,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000022,Ｓａｇｅ　Ｆｅｍｍｅ,サージファム,群馬県高崎市八島町９３ー１　サンクレイドル高崎駅前１２０４,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000029,寿助産所,ヒサジョサンジョ,群馬県高崎市上里見町９００ー５,36.375332,138.888998,,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,,,,,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,,,,,,,,,,,,,,,,,,,,,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,,,,,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,,,,,,,,,,,,,,,,,,,,
1046101000031,コスモファミリー助産院,コスモファミリージョサンイン,群馬県高崎市足門町１５９８,36.39872,138.995377,,,,,,,,,,,,,,09:00,12:30,09:00,12:30,,,,,,,,,,,,,13:30,17:30,13:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,,,,,,,,,,,,,13:30,17:00,13:30,17:00,,,,,,,,,,,,,,,,
1046101000038,れい助産院,レイジョサンイン,群馬県渋川市半田６８２番地３,36.456909,139.019289,,09:00,12:00,,,09:00,12:00,,,09:00,12:00,,,,,,,13:00,17:00,,,13:00,17:00,,,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000039,飯田助産所,イイダジョサンジョ,群馬県渋川市北橘町下箱田１１３－５,36.467075,139.042453,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,,,,,,,12:30,16:30,12:30,16:30,12:30,16:30,12:30,16:30,12:30,16:30,,,,,,,,,,,,,,,,,,,,,,
1046101000041,佐藤助産院,サトウジョサンイン,群馬県藤岡市岡之郷７０８－３,36.269319,139.098541,,09:00,13:00,09:00,13:00,00:00,00:00,00:00,00:00,09:00,13:00,00:00,00:00,,,,,,,14:00,16:00,14:00,16:00,14:00,16:00,,,14:00,16:00,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000043,安原助産所,ヤスハラジョサンジョ,群馬県吾妻郡中之条町大字折田４２１－１,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000044,ａｍｍａ助産院,アンマージョサンイン,群馬県桐生市新里町新川３６５２－４,0.0,0.0,http://midwifemap.com/amma/mysite,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000045,滝澤助産所,タキザワジョサンジョ,群馬県吾妻郡嬬恋村鎌原５７５－１,36.519921,138.549992,https://midwife.jp/takizawa,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000047,ふるさわ助産院,フルサワジョサンイン,群馬県伊勢崎市日乃出町８８６ー１,0.0,0.0,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,,,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000049,さげはし助産院,サゲハシジョサンイン,群馬県伊勢崎市赤堀今井町２－１０６７－３３１,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000050,すいせん母乳相談室,スイセンボニュウソウダンシツ,群馬県吾妻郡東吾妻町原町１０７７－２,36.567838,138.818301,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,,,,,,,,,,,,,,,,,,,,,,
1046101000051,母の芽助産院,ハハノメジョサンイン,群馬県沼田市横塚町１１５４－８,36.665054,139.084469,http://www.just.st/308234,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000052,百海母乳育児相談室,ヒャッカイボニュウイクジソウダンシツ,群馬県伊勢崎市連取町,36.324564,139.172033,,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,09:00,12:00,,,,,13:00,15:00,13:00,15:00,13:00,15:00,,,13:00,15:00,13:00,14:00,,,,,,,,,,,,,,,,,,,,,09:00,11:30,09:00,11:30,09:00,11:30,,,09:00,11:30,09:00,11:30,,,,,13:00,14:30,13:00,14:30,13:00,14:30,,,13:00,14:30,13:00,13:30,,,,,,,,,,,,,,,,,,,,
1046101000053,真下助産院,マシタジョサンイン,群馬県伊勢崎市柳原町４２－３,36.329425,139.197891,,,,,,09:30,12:00,,,,,00:00,00:00,00:00,00:00,,,,,,,13:00,17:00,,,,,14:30,18:00,14:30,18:00,,,,,,,18:00,19:00,,,,,,,,,,,,,,,09:00,11:30,,,,,00:00,00:00,00:00,00:00,,,,,,,12:30,16:30,,,,,14:00,17:30,14:00,17:30,,,,,,,17:30,18:30,,,,,,,,,,
1046101000055,長谷川助産院,ハセガワジョサンイン,群馬県佐波郡玉村町五料９４６－３,36.283013,139.161535,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000056,ようこ助産院,ヨウコジョサンイン,群馬県安中市秋間みのりが丘４ー６,0.0,0.0,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000057,阿部助産所,アベジョサンジョ,群馬県桐生市梅田町１－４６６－３,36.440972,139.363261,http://abekiryu.com/,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30,13:00,08:30,13:00,08:30,13:00,08:30,13:00,08:30,13:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000058,いだ助産院,イダジョサンイン,群馬県佐波郡玉村町上新田１６２７,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000059,あざみ助産所,アザミジョサンジョ,群馬県みどり市笠懸町阿左美２５１３－１０,36.397475,139.293464,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000060,アルモア助産所,アルモアジョサンイン,群馬県みどり市大間々町桐原３６４－１,36.436304,139.26938,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,14:00,16:00,14:00,16:00,14:00,16:00,14:00,16:00,14:00,16:00,,,,,,,,,,,,,,,,,,,,,,
1046101000061,鈴木助産院,スズキジョサンイン,群馬県太田市丸山町２５０－７,36.340316,139.378126,https://suzuki-jyosanin.com/,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30,12:00,,,09:30,12:00,,,09:30,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000066,マタニティーケア　堀口,マタニティーケア　ホリグチ,群馬県甘楽郡甘楽町天引,0.0,0.0,,09:00,12:00,09:00,12:00,09:00,12:00,00:00,00:00,09:00,12:00,,,,,,,13:00,16:00,13:00,16:00,13:00,16:00,,,13:00,16:00,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000069,まつうら助産院,マツウラジョサンイン,群馬県伊勢崎市ひろせ町４０８９－２９,36.300762,139.19481,https://matsuura-josan.com,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,,,09:00,13:00,13:30,18:00,13:30,18:00,13:30,18:00,13:30,18:00,13:30,18:00,13:30,18:00,,,13:30,18:00,,,,,,,,,,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000073,公益社団法人群馬県助産師会立すずの音助産院,コウエキシャダンホウジングンマケンジョサンシカイリツスズノネジョサンイン,群馬県前橋市六供町二丁目５１番地１１,0.0,0.0,,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,,,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,,,,,,,,,,,,,,,,,,,,,,
1046101000074,こまくさ助産院,コマクサジョサンイン,群馬県桐生市相生町１ー３２６ー１７,0.0,0.0,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000076,五十嵐助産院,イガラシジョサンイン,群馬県富岡市蕨１０４６ー１,0.0,0.0,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,13:00,15:00,13:00,15:00,13:00,15:00,13:00,15:00,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,13:00,15:00,13:00,15:00,13:00,15:00,13:00,15:00,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,
1046101000077,まどか助産院,マドカジョサンイン,群馬県利根郡みなかみ町真庭３０ー２,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000078,いわせ助産院,イワセジョサンイン,群馬県邑楽郡大泉町富士一丁目９番１号,0.0,0.0,,,,,,09:00,12:00,,,,,,,,,,,,,,,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000079,みどり助産院,ミドリジョサンイン,群馬県北群馬郡吉岡町２０３０－１６－１６,0.0,0.0,,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,,,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,,,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000080,野村助産院,ノムラジョサンイン,群馬県北群馬郡吉岡町漆原８３９ー１,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000081,たなか助産院,タナカジョサンイン,群馬県渋川市伊香保町湯中子１０７－６９,36.515588,138.9327,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046101000082,喜咲助産院,キサキジョサンイン,群馬県高崎市八千代町１ー６ー１２,36.322854,138.992808,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141100000909,ぬくもり助産院,ヌクモリジョサンイン,埼玉県川口市東川口２－４－７コンフォルタ１０２,35.877409,139.746469,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141100716800,こんどう助産院,コンドウジョサンイン,埼玉県川口市戸塚東３－６－２２,35.866544,139.755716,https://www.kondo-jyosanin.com/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141100717600,助産院「未来」,ジョサンインミライ,埼玉県戸田市下前２－２－１２,35.806382,139.686991,josaninmirai-1.jimdosite.com,09:00,17:00,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141101099100,めぐみ助産院　（旧　子待ち助産院）,メグミジョサンイン,埼玉県新座市野火止６－１５－１０,35.804733,139.563493,http://megumi-js.jp/index.html,,,09:00,12:00,,,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,,,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,,,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141101100900,おいかわ助産院　志木母乳育児相談室,オイカワジョサンイン　シキボニュウイクジソウダンシツ,埼玉県新座市東北二丁目七番二十五　一〇二号室,0.0,0.0,http://www.oikawa-bonyuikuji.com/,09:00,17:00,09:00,17:00,,,,,09:00,17:00,09:00,17:00,,,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,,,,,09:00,17:00,09:00,17:00,,,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141102230200,マリア助産院,マリアジョサンイン,埼玉県東松山市西本宿１２６６番地５,36.014258,139.387876,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:30,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,,,,,,,,,,,,,,,,
1141102817300,中島助産院,ナカジマジョサンイン,埼玉県熊谷市大麻生４２２－１,36.147692,139.327827,http://www.nakajima-jo3in.com/,08:30,17:15,08:30,17:15,08:30,17:15,08:30,17:15,08:30,17:15,08:30,17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141102819000,阿部助産院,アベジョサンイン,埼玉県熊谷市村岡３９９－５－３２０,36.123873,139.372572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141102824600,江森徳子,エモリノリコ,埼玉県熊谷市広瀬,36.14712,139.349545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141103062300,そよかぜ母乳育児相談室（助産院）,ソヨカゼボニュウイクジソウダンシツ（ジョサンイン）,埼玉県羽生市南８丁目９３５－１メゾンドトーチ１０１,36.167061,139.540553,soyokaze-oketani.crayonsite.com,09:30,14:00,09:30,14:00,,,09:30,14:00,10:00,15:00,09:30,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30,14:00,09:30,14:00,,,09:30,14:00,,,09:30,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141103375400,宇田川久美子,ウダガワクミコ,埼玉県春日部市大衾４９６－３６９,35.984032,139.807434,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141105351800,さいたま助産院,サイタマジョサンイン,埼玉県さいたま市北区宮原町４－１３８－１１,35.950776,139.601941,http://saitamajosanin.com,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,,,,,,,,,,,,,,,,,,,,,,
1141105353400,笛木助産院　母乳育児相談室,フエキジョサンイン　ボニュウイクジソウダンシツ,埼玉県さいたま市見沼区大和田町,35.92145,139.64665,http://fueki-oketani.com/,09:30,13:00,,,09:30,13:00,,,09:30,13:00,09:30,13:00,,,,,14:00,16:00,,,14:00,16:00,,,14:00,16:00,14:00,16:00,,,,,,,,,,,,,,,,,,,,,09:30,16:00,,,09:30,16:00,,,09:30,16:00,09:30,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141105747500,松永助産院,マツナガジョサンイン,埼玉県川越市川鶴,35.923118,139.414714,http://matsunagajyosanin.com,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,
1141105751300,相澤助産院,アイザワジョサンイン,埼玉県川越市霞ヶ関東３－１１－３,35.921999,139.444597,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141108143000,はとがや助産所,ハトガヤジョサンジョ,埼玉県川口市坂下町４－１８－３,35.825409,139.739275,https://www.hatogaya-mw.com/,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,
1141108645900,吉川助産所,ヨシカワジョサンジョ,埼玉県上尾市瓦葺２６７０－８,35.95836,139.639366,http://bonyu-soudan.com/,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,
